window_start_ms,window_end_ms,mean_hrv,mean_gsr,stress_label,anchor_frame,has_synthetic_scar,subject_id
25500,26500,59.94873720220364,1.9298456148938172,0,/data/bp4d/F003/frame_026017.png,0,F003
26000,27000,59.42347572112906,1.9920691718769468,0,/data/bp4d/F003/frame_026497.png,0,F003
26500,27500,59.137801167880795,1.9901234929259508,0,/data/bp4d/F003/frame_027018.png,0,F003
27000,28000,60.16344397487946,1.9412927109973126,0,/data/bp4d/F003/frame_027498.png,0,F003
27500,28500,60.99573215993287,1.8862298952670762,0,/data/bp4d/F003/frame_028018.png,1,F003
28000,29000,60.273290662557436,1.889638392567699,0,/data/bp4d/F003/frame_028498.png,1,F003
28500,29500,60.54870013809841,1.9398217744122512,0,/data/bp4d/F003/frame_029019.png,0,F003
29000,30000,59.87328460499761,2.1635838783084065,0,/data/bp4d/F003/frame_029499.png,0,F003
29500,30500,51.48702194672328,3.8000145383580546,1,/data/bp4d/F003/frame_030020.png,1,F003
30000,31000,44.9536218816547,4.989147895431423,1,/data/bp4d/F003/frame_030500.png,1,F003
30500,31500,45.1867089795693,4.76444023880988,1,/data/bp4d/F003/frame_030980.png,1,F003
31000,32000,45.119703713313356,4.7934624752546116,1,/data/bp4d/F003/frame_031501.png,1,F003
31500,32500,44.07274557601231,4.947886569827275,1,/data/bp4d/F003/frame_031981.png,1,F003
32000,33000,44.18399153232804,4.983944298302905,1,/data/bp4d/F003/frame_032501.png,1,F003
32500,33500,45.03794220039237,4.979398710770857,1,/data/bp4d/F003/frame_032981.png,1,F003
33000,34000,44.29175523593927,5.096684732161367,1,/data/bp4d/F003/frame_033502.png,1,F003
33500,34500,44.15064310999761,5.1007662549959925,1,/data/bp4d/F003/frame_033982.png,1,F003
34000,35000,45.45074968097097,4.7412623742779205,1,/data/bp4d/F003/frame_034503.png,1,F003
34500,35500,48.53275652150207,4.281467858767376,1,/data/bp4d/F003/frame_034983.png,1,F003
35000,36000,54.59153028301873,3.0580218050785173,0,/data/bp4d/F003/frame_035503.png,0,F003
35500,36500,59.917088435850204,2.0619781900859673,0,/data/bp4d/F003/frame_035983.png,0,F003
36000,37000,60.31423575721535,2.036953165999303,0,/data/bp4d/F003/frame_036504.png,0,F003
36500,37500,60.07176229629788,2.043035189620862,0,/data/bp4d/F003/frame_036984.png,1,F003
37000,38000,61.307303757417095,2.087136088295136,0,/data/bp4d/F003/frame_037505.png,0,F003
37500,38500,60.80951528169707,2.0997168310638874,0,/data/bp4d/F003/frame_037985.png,0,F003
38000,39000,59.58425917963623,1.9578539839533453,0,/data/bp4d/F003/frame_038505.png,0,F003
38500,39500,59.87006483350888,1.9829278190327642,0,/data/bp4d/F003/frame_038985.png,0,F003
39000,40000,59.462241149104926,1.9549052063271264,0,/data/bp4d/F003/frame_039506.png,1,F003
39500,40500,59.87330957814525,1.9080738924901754,0,/data/bp4d/F003/frame_039986.png,1,F003
40000,41000,60.41669793053519,2.0759971206870294,0,/data/bp4d/F003/frame_040507.png,1,F003
40500,41500,59.2286480638638,2.075030365154475,0,/data/bp4d/F003/frame_040987.png,0,F003
41000,42000,57.105059306735605,2.0018912045629573,0,/data/bp4d/F003/frame_041507.png,0,F003
41500,42500,57.440307175387716,2.1202116538492186,0,/data/bp4d/F003/frame_041987.png,0,F003
42000,43000,54.12088896118903,3.0992819719559908,0,/data/bp4d/F003/frame_042508.png,0,F003
42500,43500,48.968942825345856,4.311961755019815,1,/data/bp4d/F003/frame_042988.png,1,F003
43000,44000,47.21804505199752,4.961954670266509,1,/data/bp4d/F003/frame_043509.png,0,F003
43500,44500,44.70764653977566,5.054920133628236,1,/data/bp4d/F003/frame_043989.png,0,F003
44000,45000,45.018077094078286,5.002336389762534,1,/data/bp4d/F003/frame_044509.png,1,F003
44500,45500,45.459084612628615,5.025909708249423,1,/data/bp4d/F003/frame_044989.png,1,F003
45000,46000,44.794177174161156,4.896101968070788,1,/data/bp4d/F003/frame_045510.png,1,F003
45500,46500,44.37503711962362,4.883251644590584,1,/data/bp4d/F003/frame_045990.png,1,F003
46000,47000,43.57480676929471,4.94537085245158,1,/data/bp4d/F003/frame_046511.png,1,F003
46500,47500,44.46739391585792,4.981138665809728,1,/data/bp4d/F003/frame_046991.png,0,F003
47000,48000,51.182843427365384,3.8211954562769144,1,/data/bp4d/F003/frame_047511.png,1,F003
47500,48500,57.939901902001374,2.3799352075371716,0,/data/bp4d/F003/frame_047991.png,0,F003
48000,49000,58.39755053142312,1.9844460053022348,0,/data/bp4d/F003/frame_048512.png,0,F003
48500,49500,58.32912213685095,1.9072139117090605,0,/data/bp4d/F003/frame_048992.png,0,F003
49000,50000,57.088288561734416,2.317722668180862,0,/data/bp4d/F003/frame_049513.png,1,F003
49500,50500,56.52528244989698,2.421482507832256,0,/data/bp4d/F003/frame_049993.png,0,F003
50000,51000,53.327524149182025,3.108095395595246,0,/data/bp4d/F003/frame_050513.png,1,F003
50500,51500,47.16932965367525,4.558084035597989,1,/data/bp4d/F003/frame_050993.png,1,F003
51000,52000,46.55077044726107,4.815612279688554,1,/data/bp4d/F003/frame_051514.png,1,F003
51500,52500,46.93009903168118,4.773613658528471,1,/data/bp4d/F003/frame_051994.png,1,F003
52000,53000,45.87642785755249,4.94686420179589,1,/data/bp4d/F003/frame_052515.png,1,F003
52500,53500,45.01895404905542,4.950966075579443,1,/data/bp4d/F003/frame_052995.png,1,F003
53000,54000,44.64231704456106,5.02467765063073,1,/data/bp4d/F003/frame_053515.png,1,F003
53500,54500,45.0318366379046,4.889155504929164,1,/data/bp4d/F003/frame_053995.png,1,F003
54000,55000,48.08928267395003,4.236579356350073,1,/data/bp4d/F003/frame_054516.png,1,F003
54500,55500,54.783715844576435,2.7916409160813793,0,/data/bp4d/F003/frame_054996.png,1,F003
55000,56000,58.31063457891554,2.22453748355356,0,/data/bp4d/F003/frame_055517.png,1,F003
55500,56500,58.41268952629438,2.407354626752951,0,/data/bp4d/F003/frame_055997.png,0,F003
56000,57000,58.813697484722,2.137065499567936,0,/data/bp4d/F003/frame_056517.png,1,F003
56500,57500,59.991003578094826,2.126858551128041,0,/data/bp4d/F003/frame_056997.png,0,F003
57000,58000,60.83383954132178,2.0483325640522643,0,/data/bp4d/F003/frame_057518.png,0,F003
57500,58500,59.764413227778306,2.0481117925634265,0,/data/bp4d/F003/frame_057998.png,0,F003
58000,59000,59.58665984745186,2.196772839638754,0,/data/bp4d/F003/frame_058519.png,1,F003
58500,59500,60.03084978690084,2.0408773079402356,0,/data/bp4d/F003/frame_058999.png,0,F003
0,1000,59.4150450765269,2.257292668823324,0,/data/bp4d/F004/frame_000480.png,1,F004
500,1500,57.56032305631308,2.678596072086608,0,/data/bp4d/F004/frame_001000.png,0,F004
1000,2000,56.88068328451621,2.6404045634467654,0,/data/bp4d/F004/frame_001480.png,0,F004
1500,2500,57.58927128092696,2.4193026550146457,0,/data/bp4d/F004/frame_002001.png,0,F004
2000,3000,50.41955533183582,3.6110200109890145,1,/data/bp4d/F004/frame_002481.png,1,F004
2500,3500,46.522917745350966,4.285449057454652,1,/data/bp4d/F004/frame_003002.png,1,F004
3000,4000,50.34752812311055,3.7401644274034225,1,/data/bp4d/F004/frame_003482.png,1,F004
3500,4500,54.44533714288381,3.0334367837097047,0,/data/bp4d/F004/frame_004002.png,0,F004
4000,5000,51.13579359756172,3.6481119414423033,1,/data/bp4d/F004/frame_004482.png,1,F004
4500,5500,44.52505209178728,4.964640552183716,1,/data/bp4d/F004/frame_005003.png,1,F004
5000,6000,44.18069133581858,5.08072457766001,1,/data/bp4d/F004/frame_005483.png,1,F004
5500,6500,46.345692407560165,4.58142051094932,1,/data/bp4d/F004/frame_006004.png,1,F004
6000,7000,48.86687485103643,4.213568980787078,1,/data/bp4d/F004/frame_006484.png,1,F004
6500,7500,55.10655087157892,3.4202373379566966,0,/data/bp4d/F004/frame_007004.png,0,F004
7000,8000,58.86023074793543,2.3682636220134516,0,/data/bp4d/F004/frame_007484.png,0,F004
7500,8500,59.013999154570676,1.9951422266616996,0,/data/bp4d/F004/frame_008005.png,1,F004
8000,9000,56.01522239787759,2.5085261388828837,0,/data/bp4d/F004/frame_008485.png,1,F004
8500,9500,50.78995623241506,3.972919124803772,1,/data/bp4d/F004/frame_009006.png,0,F004
9000,10000,50.83292328083787,4.212635458114563,1,/data/bp4d/F004/frame_009486.png,0,F004
9500,10500,56.67863863622613,2.79492019803192,0,/data/bp4d/F004/frame_010006.png,0,F004
10000,11000,61.695741134008614,2.0775090267810388,0,/data/bp4d/F004/frame_010486.png,1,F004
10500,11500,61.325985977150495,2.0488022290950814,0,/data/bp4d/F004/frame_011007.png,1,F004
11000,12000,59.85204370307676,1.9984584561176755,0,/data/bp4d/F004/frame_011487.png,0,F004
11500,12500,59.912171378064095,1.8767104736622724,0,/data/bp4d/F004/frame_012008.png,0,F004
12000,13000,59.66427567545332,1.8309846130351284,0,/data/bp4d/F004/frame_012488.png,0,F004
12500,13500,60.250815046373546,2.0323124072624483,0,/data/bp4d/F004/frame_013008.png,0,F004
13000,14000,59.14725819234823,2.1010620248977916,0,/data/bp4d/F004/frame_013488.png,0,F004
13500,14500,56.824706592629425,2.566284630854505,0,/data/bp4d/F004/frame_014009.png,0,F004
14000,15000,53.429074505728124,3.717791413263178,0,/data/bp4d/F004/frame_014489.png,0,F004
14500,15500,49.0887541830792,4.337362661126042,1,/data/bp4d/F004/frame_015010.png,1,F004
15000,16000,48.19326054078189,4.575999088124403,1,/data/bp4d/F004/frame_015490.png,1,F004
15500,16500,46.118787457792884,5.061158897567947,1,/data/bp4d/F004/frame_016010.png,0,F004
16000,17000,44.652911787589886,5.094528030320808,1,/data/bp4d/F004/frame_016490.png,1,F004
16500,17500,43.94480262688355,4.972933166996168,1,/data/bp4d/F004/frame_017011.png,0,F004
17000,18000,44.34052452352914,4.961314377911614,1,/data/bp4d/F004/frame_017491.png,1,F004
17500,18500,45.47558789056224,4.994700088589254,1,/data/bp4d/F004/frame_018012.png,1,F004
18000,19000,44.85170177577895,5.052300140739225,1,/data/bp4d/F004/frame_018492.png,1,F004
18500,19500,44.84429668564024,5.158499929562429,1,/data/bp4d/F004/frame_019012.png,1,F004
19000,20000,44.27862189462351,5.083290282713531,1,/data/bp4d/F004/frame_019492.png,1,F004
19500,20500,44.20649630816919,4.965146171860526,1,/data/bp4d/F004/frame_020013.png,1,F004
20000,21000,48.80153083812236,4.342929327924102,1,/data/bp4d/F004/frame_020493.png,1,F004
20500,21500,49.53312889107987,4.42082912135512,1,/data/bp4d/F004/frame_021014.png,1,F004
21000,22000,46.415594638618565,5.098905666982026,1,/data/bp4d/F004/frame_021494.png,1,F004
21500,22500,45.57448113926037,5.015040522278115,1,/data/bp4d/F004/frame_022014.png,1,F004
22000,23000,44.68000192548629,4.914215278475907,1,/data/bp4d/F004/frame_022494.png,1,F004
22500,23500,43.40049812313843,4.906311363794455,1,/data/bp4d/F004/frame_023015.png,1,F004
23000,24000,42.593421242482336,4.998098891219923,1,/data/bp4d/F004/frame_023495.png,1,F004
23500,24500,43.01513353435312,5.024262146626604,1,/data/bp4d/F004/frame_024016.png,0,F004
24000,25000,45.272788137654,5.102183197604768,1,/data/bp4d/F004/frame_024496.png,1,F004
24500,25500,47.7873939653659,5.168645025606221,1,/data/bp4d/F004/frame_025016.png,0,F004
25000,26000,46.45889456680328,5.084754749784564,1,/data/bp4d/F004/frame_025496.png,1,F004
25500,26500,45.62146347945789,5.036848955940758,1,/data/bp4d/F004/frame_026017.png,1,F004
26000,27000,44.79797128662669,5.015845218023016,1,/data/bp4d/F004/frame_026497.png,1,F004
26500,27500,44.53685065039892,4.883367229641009,1,/data/bp4d/F004/frame_027018.png,1,F004
27000,28000,45.862647859262886,4.8961684185053995,1,/data/bp4d/F004/frame_027498.png,1,F004
27500,28500,45.27672379675665,4.965252744866156,1,/data/bp4d/F004/frame_028018.png,1,F004
28000,29000,45.01215274517751,5.085635219180322,1,/data/bp4d/F004/frame_028498.png,1,F004
28500,29500,45.047520312380676,5.160718739146695,1,/data/bp4d/F004/frame_029019.png,1,F004
29000,30000,44.953057538563854,5.027848127602695,1,/data/bp4d/F004/frame_029499.png,0,F004
29500,30500,44.96791366037629,5.057798676503274,1,/data/bp4d/F004/frame_030020.png,1,F004
30000,31000,44.619079622536795,5.014119866895076,1,/data/bp4d/F004/frame_030500.png,0,F004
30500,31500,44.82151940495345,4.979315477033566,1,/data/bp4d/F004/frame_030980.png,1,F004
31000,32000,45.416047792219615,5.009803111981607,1,/data/bp4d/F004/frame_031501.png,1,F004
31500,32500,45.92953845747962,4.851118439991108,1,/data/bp4d/F004/frame_031981.png,1,F004
32000,33000,45.558369591321544,4.554673111563183,1,/data/bp4d/F004/frame_032501.png,1,F004
32500,33500,45.615157636741685,4.5385171222669305,1,/data/bp4d/F004/frame_032981.png,0,F004
33000,34000,46.44178667551124,4.8475477830497455,1,/data/bp4d/F004/frame_033502.png,1,F004
33500,34500,46.44907946663614,5.017383262734558,1,/data/bp4d/F004/frame_033982.png,1,F004
34000,35000,45.00919581734923,4.880574809430406,1,/data/bp4d/F004/frame_034503.png,0,F004
34500,35500,45.38083250268706,4.815813179087988,1,/data/bp4d/F004/frame_034983.png,1,F004
35000,36000,47.204459306172524,4.8631279110108885,1,/data/bp4d/F004/frame_035503.png,1,F004
35500,36500,45.359489110703315,4.93194424348453,1,/data/bp4d/F004/frame_035983.png,1,F004
36000,37000,43.98414065212097,5.154924622991104,1,/data/bp4d/F004/frame_036504.png,1,F004
36500,37500,44.863838145348716,5.051059409972791,1,/data/bp4d/F004/frame_036984.png,1,F004
37000,38000,45.77711947183715,4.8844674210771055,1,/data/bp4d/F004/frame_037505.png,1,F004
37500,38500,45.444716550185674,4.919169263728483,1,/data/bp4d/F004/frame_037985.png,1,F004
38000,39000,45.302577509124504,5.03880393675704,1,/data/bp4d/F004/frame_038505.png,1,F004
38500,39500,46.61227430540325,5.1293640243377645,1,/data/bp4d/F004/frame_038985.png,1,F004
39000,40000,45.53272318624386,5.078956612438852,1,/data/bp4d/F004/frame_039506.png,0,F004
39500,40500,45.853630554115426,5.120929001743504,1,/data/bp4d/F004/frame_039986.png,1,F004
40000,41000,45.73326484164531,5.113554669487245,1,/data/bp4d/F004/frame_040507.png,1,F004
40500,41500,45.46719678462189,5.11552170404937,1,/data/bp4d/F004/frame_040987.png,1,F004
41000,42000,45.924405761795086,5.036420379221948,1,/data/bp4d/F004/frame_041507.png,1,F004
41500,42500,43.48147108937653,4.870395770961554,1,/data/bp4d/F004/frame_041987.png,1,F004
42000,43000,43.58121701100766,4.9685567053626025,1,/data/bp4d/F004/frame_042508.png,1,F004
42500,43500,46.451754613573364,4.83616857712616,1,/data/bp4d/F004/frame_042988.png,1,F004
43000,44000,45.68329366318164,4.78675434180327,1,/data/bp4d/F004/frame_043509.png,0,F004
43500,44500,43.763818707525864,4.977587724930665,1,/data/bp4d/F004/frame_043989.png,1,F004
44000,45000,45.1841509713712,4.988482174994233,1,/data/bp4d/F004/frame_044509.png,1,F004
44500,45500,45.20519048217541,5.044266194503157,1,/data/bp4d/F004/frame_044989.png,1,F004
45000,46000,44.440250909353225,5.024248253100698,1,/data/bp4d/F004/frame_045510.png,1,F004
45500,46500,44.29971634874326,5.065757132968711,1,/data/bp4d/F004/frame_045990.png,1,F004
46000,47000,44.27673092926377,5.11030578644051,1,/data/bp4d/F004/frame_046511.png,1,F004
46500,47500,43.88649710936821,5.0242791884504365,1,/data/bp4d/F004/frame_046991.png,1,F004
47000,48000,44.12378984730575,4.925919150329048,1,/data/bp4d/F004/frame_047511.png,1,F004
47500,48500,44.94982622047648,4.971084510700923,1,/data/bp4d/F004/frame_047991.png,0,F004
48000,49000,46.81129353274318,5.097658090602354,1,/data/bp4d/F004/frame_048512.png,1,F004
48500,49500,47.66310305313775,4.999319016480135,1,/data/bp4d/F004/frame_048992.png,1,F004
49000,50000,53.435307061154944,3.3289857227738917,0,/data/bp4d/F004/frame_049513.png,0,F004
49500,50500,60.99821586189302,1.9805941775446865,0,/data/bp4d/F004/frame_049993.png,0,F004
50000,51000,60.781651966433785,2.087440191444177,0,/data/bp4d/F004/frame_050513.png,0,F004
50500,51500,60.72545039692551,1.9592057977368527,0,/data/bp4d/F004/frame_050993.png,0,F004
51000,52000,59.72986597713121,1.9592391146869708,0,/data/bp4d/F004/frame_051514.png,0,F004
51500,52500,58.742930234279264,2.0749454374089957,0,/data/bp4d/F004/frame_051994.png,0,F004
52000,53000,58.81496854290363,2.0884620794352706,0,/data/bp4d/F004/frame_052515.png,0,F004
52500,53500,51.932523827713624,3.415857344964104,0,/data/bp4d/F004/frame_052995.png,0,F004
53000,54000,44.16170707372624,5.021108535063897,1,/data/bp4d/F004/frame_053515.png,1,F004
53500,54500,44.15622441462557,5.064211268946704,1,/data/bp4d/F004/frame_053995.png,0,F004
54000,55000,43.51288698480366,5.046555060839434,1,/data/bp4d/F004/frame_054516.png,1,F004
54500,55500,42.771159191046245,5.066249497173685,1,/data/bp4d/F004/frame_054996.png,1,F004
55000,56000,44.74789077658245,4.9262790895110555,1,/data/bp4d/F004/frame_055517.png,0,F004
55500,56500,45.39950873341825,5.026131557945189,1,/data/bp4d/F004/frame_055997.png,1,F004
56000,57000,45.56787486867648,5.179884605307685,1,/data/bp4d/F004/frame_056517.png,1,F004
56500,57500,45.44528895755384,5.103434963050357,1,/data/bp4d/F004/frame_056997.png,1,F004
57000,58000,44.668986726655795,4.988952570576021,1,/data/bp4d/F004/frame_057518.png,1,F004
57500,58500,45.05503417815668,5.006594739997315,1,/data/bp4d/F004/frame_057998.png,0,F004
58000,59000,46.65452446227076,5.076239021185442,1,/data/bp4d/F004/frame_058519.png,1,F004
58500,59500,47.895921207845156,4.766918433686837,1,/data/bp4d/F004/frame_058999.png,0,F004
0,1000,50.88595478861749,3.9586911804354386,1,/data/bp4d/F005/frame_000480.png,1,F005
500,1500,48.77566328584872,4.100875046271373,1,/data/bp4d/F005/frame_001000.png,1,F005
1000,2000,51.2185418841114,3.8755016708271364,1,/data/bp4d/F005/frame_001480.png,1,F005
1500,2500,57.102558811862906,2.811175354419908,0,/data/bp4d/F005/frame_002001.png,0,F005
2000,3000,60.078380416658604,2.150430034721505,0,/data/bp4d/F005/frame_002481.png,1,F005
2500,3500,60.739519568522084,2.066014266956893,0,/data/bp4d/F005/frame_003002.png,0,F005
3000,4000,53.52871268883266,3.5144005842321633,0,/data/bp4d/F005/frame_003482.png,0,F005
3500,4500,49.42764837497091,4.467290182605738,1,/data/bp4d/F005/frame_004002.png,1,F005
4000,5000,55.30622718994598,3.023756857441476,0,/data/bp4d/F005/frame_004482.png,0,F005
4500,5500,58.56662175274973,2.0293834682770675,0,/data/bp4d/F005/frame_005003.png,0,F005
5000,6000,59.365240941900744,1.964655849850062,0,/data/bp4d/F005/frame_005483.png,1,F005
5500,6500,59.06548240230363,1.847325654037517,0,/data/bp4d/F005/frame_006004.png,1,F005
6000,7000,57.92092320256493,2.2897950736137336,0,/data/bp4d/F005/frame_006484.png,0,F005
6500,7500,50.77570724374527,3.9662752491151103,1,/data/bp4d/F005/frame_007004.png,1,F005
7000,8000,45.11790980764022,5.038242691232989,1,/data/bp4d/F005/frame_007484.png,1,F005
7500,8500,45.924331842929625,4.903135397604382,1,/data/bp4d/F005/frame_008005.png,1,F005
8000,9000,47.98560210996536,4.387580166988475,1,/data/bp4d/F005/frame_008485.png,1,F005
8500,9500,52.745701714677054,3.564701970069237,1,/data/bp4d/F005/frame_009006.png,1,F005
9000,10000,50.18091580233715,4.164564400569541,1,/data/bp4d/F005/frame_009486.png,1,F005
9500,10500,44.6280879751263,5.110240150496207,1,/data/bp4d/F005/frame_010006.png,1,F005
10000,11000,44.85668007840743,5.032297859022785,1,/data/bp4d/F005/frame_010486.png,1,F005
10500,11500,44.06439522434019,5.045911302528049,1,/data/bp4d/F005/frame_011007.png,0,F005
11000,12000,44.78903725121026,4.8202691886181785,1,/data/bp4d/F005/frame_011487.png,1,F005
11500,12500,45.839739671818386,4.7760675974636335,1,/data/bp4d/F005/frame_012008.png,0,F005
12000,13000,45.447717111305884,4.966093343655558,1,/data/bp4d/F005/frame_012488.png,1,F005
12500,13500,45.182493511415586,4.97480045650569,1,/data/bp4d/F005/frame_013008.png,1,F005
13000,14000,44.74293367927858,4.912932316848929,1,/data/bp4d/F005/frame_013488.png,1,F005
13500,14500,44.53421733656307,4.948555622439011,1,/data/bp4d/F005/frame_014009.png,1,F005
14000,15000,43.972906556152566,5.114877851296189,1,/data/bp4d/F005/frame_014489.png,1,F005
14500,15500,43.87875735869013,5.229681108554695,1,/data/bp4d/F005/frame_015010.png,1,F005
15000,16000,45.738346240346274,4.971977872286395,1,/data/bp4d/F005/frame_015490.png,1,F005
15500,16500,45.00873900019176,4.892541048240804,1,/data/bp4d/F005/frame_016010.png,1,F005
16000,17000,43.880379365145146,5.055857699180138,1,/data/bp4d/F005/frame_016490.png,1,F005
16500,17500,44.704693348384914,5.03526873553396,1,/data/bp4d/F005/frame_017011.png,0,F005
17000,18000,44.38592000866247,4.9464268275320125,1,/data/bp4d/F005/frame_017491.png,1,F005
17500,18500,45.046520955959934,4.930570860254918,1,/data/bp4d/F005/frame_018012.png,1,F005
18000,19000,49.13853249905064,4.218011727383944,1,/data/bp4d/F005/frame_018492.png,0,F005
18500,19500,55.334464184627834,2.6064767801301922,0,/data/bp4d/F005/frame_019012.png,0,F005
19000,20000,59.3277247241333,1.8282759522457568,0,/data/bp4d/F005/frame_019492.png,0,F005
19500,20500,60.07465454765334,1.9312083133448246,0,/data/bp4d/F005/frame_020013.png,0,F005
20000,21000,59.08995613452154,1.9661970367392976,0,/data/bp4d/F005/frame_020493.png,0,F005
20500,21500,60.02653263725755,1.840613766902655,0,/data/bp4d/F005/frame_021014.png,1,F005
21000,22000,61.710566640560955,2.028020237378878,0,/data/bp4d/F005/frame_021494.png,0,F005
21500,22500,61.52800668058596,2.0166262404770645,0,/data/bp4d/F005/frame_022014.png,0,F005
22000,23000,61.874059035855936,1.8744015746590406,0,/data/bp4d/F005/frame_022494.png,1,F005
22500,23500,57.00332296459886,2.616436738204686,0,/data/bp4d/F005/frame_023015.png,0,F005
23000,24000,49.536906114724395,4.055708614888506,1,/data/bp4d/F005/frame_023495.png,0,F005
23500,24500,45.89535500676169,4.9995177875988555,1,/data/bp4d/F005/frame_024016.png,1,F005
24000,25000,45.25073180374825,5.113857553420263,1,/data/bp4d/F005/frame_024496.png,1,F005
24500,25500,43.8536649821623,4.976098524635515,1,/data/bp4d/F005/frame_025016.png,1,F005
25000,26000,43.726876110847094,4.968501622882983,1,/data/bp4d/F005/frame_025496.png,0,F005
25500,26500,44.160555671037486,5.016652103254015,1,/data/bp4d/F005/frame_026017.png,1,F005
26000,27000,42.0987492946003,5.002132341309749,1,/data/bp4d/F005/frame_026497.png,0,F005
26500,27500,43.38183867367577,4.92534232830441,1,/data/bp4d/F005/frame_027018.png,1,F005
27000,28000,44.44027106406422,4.828730892043649,1,/data/bp4d/F005/frame_027498.png,1,F005
27500,28500,43.629503597244295,4.862352472161261,1,/data/bp4d/F005/frame_028018.png,1,F005
28000,29000,44.96017520051842,4.895482772943693,1,/data/bp4d/F005/frame_028498.png,1,F005
28500,29500,45.52157212812076,4.921346857759751,1,/data/bp4d/F005/frame_029019.png,1,F005
29000,30000,45.305647973915384,4.920583655904272,1,/data/bp4d/F005/frame_029499.png,0,F005
29500,30500,45.913935449410246,5.044372264836375,1,/data/bp4d/F005/frame_030020.png,1,F005
30000,31000,44.93656598757194,5.026240730120972,1,/data/bp4d/F005/frame_030500.png,1,F005
30500,31500,45.44542931532779,4.9465987764077015,1,/data/bp4d/F005/frame_030980.png,0,F005
31000,32000,46.465871925838464,4.998967200428524,1,/data/bp4d/F005/frame_031501.png,1,F005
31500,32500,46.15326794536629,5.046533310261854,1,/data/bp4d/F005/frame_031981.png,0,F005
32000,33000,45.96062772114699,5.006518757109702,1,/data/bp4d/F005/frame_032501.png,1,F005
32500,33500,44.957693077393735,4.9784521006487585,1,/data/bp4d/F005/frame_032981.png,1,F005
33000,34000,44.07210163821265,4.943218463343856,1,/data/bp4d/F005/frame_033502.png,1,F005
33500,34500,44.795882338010294,4.893413947694334,1,/data/bp4d/F005/frame_033982.png,1,F005
34000,35000,44.482453610868454,4.852811485652407,1,/data/bp4d/F005/frame_034503.png,1,F005
34500,35500,42.45935475366984,4.981633765309017,1,/data/bp4d/F005/frame_034983.png,0,F005
35000,36000,44.09222121167772,5.200933198649877,1,/data/bp4d/F005/frame_035503.png,1,F005
35500,36500,45.175482600365946,5.179551229592392,1,/data/bp4d/F005/frame_035983.png,1,F005
36000,37000,43.756418493455634,5.115385441654924,1,/data/bp4d/F005/frame_036504.png,0,F005
36500,37500,45.492788481045935,5.079338078881426,1,/data/bp4d/F005/frame_036984.png,1,F005
37000,38000,47.92212658401488,4.997407499037799,1,/data/bp4d/F005/frame_037505.png,0,F005
37500,38500,46.6764809567634,4.842215377464706,1,/data/bp4d/F005/frame_037985.png,1,F005
38000,39000,45.47661961975038,4.814759419202932,1,/data/bp4d/F005/frame_038505.png,1,F005
38500,39500,45.95723303945426,5.081118310827328,1,/data/bp4d/F005/frame_038985.png,1,F005
39000,40000,45.563633006980524,5.047308327913854,1,/data/bp4d/F005/frame_039506.png,1,F005
39500,40500,44.76333954604558,4.9078184504941955,1,/data/bp4d/F005/frame_039986.png,1,F005
40000,41000,44.80769185136878,4.99249813719852,1,/data/bp4d/F005/frame_040507.png,1,F005
40500,41500,49.46994083101523,4.226388179805147,1,/data/bp4d/F005/frame_040987.png,1,F005
41000,42000,56.74905255941749,2.551290888604309,0,/data/bp4d/F005/frame_041507.png,0,F005
41500,42500,59.59785456721131,1.7879118846080502,0,/data/bp4d/F005/frame_041987.png,1,F005
42000,43000,55.045383101245896,3.2156535783314966,0,/data/bp4d/F005/frame_042508.png,0,F005
42500,43500,47.892193242375825,4.6921242604543,1,/data/bp4d/F005/frame_042988.png,1,F005
43000,44000,45.02978602608303,4.987665916803874,1,/data/bp4d/F005/frame_043509.png,1,F005
43500,44500,44.69649748653186,5.033731161215897,1,/data/bp4d/F005/frame_043989.png,1,F005
44000,45000,45.656620352634675,4.889975904186758,1,/data/bp4d/F005/frame_044509.png,1,F005
44500,45500,46.43343272702313,4.883693794915575,1,/data/bp4d/F005/frame_044989.png,1,F005
45000,46000,46.05506415302662,4.890139429771128,1,/data/bp4d/F005/frame_045510.png,1,F005
45500,46500,44.688395888751636,4.91275445603147,1,/data/bp4d/F005/frame_045990.png,1,F005
46000,47000,43.50320210559569,4.942224269143754,1,/data/bp4d/F005/frame_046511.png,1,F005
46500,47500,44.61143373112775,4.9406782557399875,1,/data/bp4d/F005/frame_046991.png,0,F005
47000,48000,45.571529436594346,5.1148047466746265,1,/data/bp4d/F005/frame_047511.png,1,F005
47500,48500,45.72616088766486,5.144019475236296,1,/data/bp4d/F005/frame_047991.png,1,F005
48000,49000,45.89442094237229,5.028734340634097,1,/data/bp4d/F005/frame_048512.png,1,F005
48500,49500,44.39202728847645,5.086577469352407,1,/data/bp4d/F005/frame_048992.png,1,F005
49000,50000,44.95192055390817,5.115068149479742,1,/data/bp4d/F005/frame_049513.png,1,F005
49500,50500,45.084927632598394,5.062062708568804,1,/data/bp4d/F005/frame_049993.png,1,F005
50000,51000,44.803982374282086,5.04882161510182,1,/data/bp4d/F005/frame_050513.png,1,F005
50500,51500,45.33877908529335,5.078747101764794,1,/data/bp4d/F005/frame_050993.png,1,F005
51000,52000,45.5716375109657,4.9879072460578495,1,/data/bp4d/F005/frame_051514.png,1,F005
